ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
9/10/15,16:13,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,16,Thu
6/23/16,15:18,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Thu
10/24/16,4:06,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,4,Mon
10/19/16,16:57,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Wed
2/11/16,16:13,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,16,Thu
9/18/15,11:17,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,11,Fri
2/18/16,11:21,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Thu
9/21/15,14:21,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Mon
5/16/16,14:36,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,14,Mon
10/18/16,10:47,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Tue
7/28/16,9:26,$100.00,LOT 17 - HEDCO,MISUSE OF PERMIT,9,Thu
8/2/16,14:18,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
7/25/16,10:15,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,10,Mon
9/21/15,14:36,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Mon
10/13/16,9:19,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,9,Thu
10/13/16,9:13,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,9,Thu
10/13/16,9:15,$40.00,LOT 17 - HEDCO,NO UO PERMIT,9,Thu
10/13/16,9:21,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,9,Thu
10/12/16,9:09,$150.00,LOT 17 - HEDCO,RESERVE & TOW,9,Wed
10/10/16,16:02,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Mon
10/10/16,15:59,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Mon
10/10/16,16:01,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Mon
9/12/16,10:48,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
8/25/16,10:14,$10.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
9/15/15,14:35,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,14,Tue
9/15/15,14:38,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,14,Tue
9/12/16,10:45,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
9/8/16,13:01,$40.00,LOT 17 - HEDCO,NO UO PERMIT,13,Thu
8/25/16,10:30,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
6/23/16,15:21,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Thu
5/16/16,14:34,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Mon
2/11/16,16:16,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,16,Thu
3/6/16,16:21,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,16,Sun
9/21/15,14:24,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Mon
6/23/16,15:22,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Thu
9/21/15,14:23,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Mon
10/13/16,9:11,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,9,Thu
10/4/16,10:43,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Tue
10/4/16,10:44,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Tue
10/3/16,16:58,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Mon
10/6/16,13:35,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,13,Thu
10/3/16,16:55,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Mon
10/3/16,16:56,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Mon
10/3/16,16:59,$75.00,LOT 17 - HEDCO,RESERVED SPACE,16,Mon
10/3/16,10:25,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
10/3/16,10:27,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
10/3/16,17:06,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
10/3/16,17:07,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
10/3/16,17:08,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
10/3/16,10:35,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
10/3/16,10:34,$0.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
10/3/16,4:31,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,4,Mon
10/3/16,4:29,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,4,Mon
9/18/15,11:17,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Fri
4/13/16,10:28,$10.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",10,Wed
3/28/16,14:40,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Mon
3/23/16,14:35,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Wed
3/28/16,14:39,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Mon
10/10/16,16:03,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Mon
10/10/16,16:04,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Mon
9/18/15,9:30,$40.00,LOT 17 - HEDCO,NO UO PERMIT,9,Fri
3/28/16,14:35,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,14,Mon
2/18/16,11:15,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,11,Thu
2/18/16,11:19,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Thu
3/6/16,16:18,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,16,Sun
2/11/16,16:15,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,16,Thu
10/4/16,14:13,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
10/4/16,14:15,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
9/22/15,14:58,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Tue
10/29/15,15:35,$20.00,LOT 17 - HEDCO,OVERTIME STREET MTR,15,Thu
10/3/16,17:01,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
10/3/16,17:03,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
10/3/16,17:04,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
10/4/16,14:16,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
10/6/16,13:34,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,13,Thu
9/23/15,7:40,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,7,Wed
10/3/16,10:31,$0.00,LOT 17 - HEDCO,RESERVE & TOW,10,Mon
10/3/16,16:53,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Mon
10/3/16,16:54,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Mon
10/3/16,17:05,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
10/30/15,8:24,$150.00,LOT 17 - HEDCO,RESERVE & TOW,8,Fri
9/29/16,10:25,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
9/27/16,11:27,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
7/1/16,14:28,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Fri
9/26/16,17:02,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,17,Mon
9/26/16,17:05,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
9/26/16,17:01,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
9/29/16,10:29,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
9/29/16,10:27,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
9/28/16,10:17,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Wed
9/29/16,10:26,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
9/27/16,11:28,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
9/26/16,17:06,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
9/26/16,17:08,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
9/27/16,11:29,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
7/1/16,14:22,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Fri
7/1/16,14:24,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Fri
7/1/16,14:25,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Fri
8/16/16,14:07,$0.00,LOT 17 - HEDCO,MISUSE OF PERMIT,14,Tue
9/26/16,10:51,$0.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,10,Mon
9/26/16,4:29,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,4,Mon
9/26/16,4:30,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,4,Mon
8/18/16,10:35,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
8/22/16,10:14,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
9/16/16,14:14,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Fri
9/14/16,10:43,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Wed
9/13/16,15:24,$40.00,LOT 17 - HEDCO,NO UO PERMIT,15,Tue
9/9/16,9:02,$0.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",9,Fri
9/9/16,9:05,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,9,Fri
9/13/16,15:28,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Tue
9/26/16,4:32,$35.00,LOT 17 - HEDCO,NO OVERNIGHT PARKING,4,Mon
9/26/16,10:48,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
9/26/16,10:46,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
9/23/16,13:39,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,13,Fri
9/22/16,11:26,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,11,Thu
9/16/16,14:11,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Fri
9/16/16,14:09,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Fri
9/19/16,14:37,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Mon
9/15/16,9:56,$40.00,LOT 17 - HEDCO,NO UO PERMIT,9,Thu
9/16/16,9:04,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,9,Fri
9/16/16,14:10,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Fri
9/19/16,14:39,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Mon
9/12/16,13:18,$40.00,LOT 17 - HEDCO,NO UO PERMIT,13,Mon
9/13/16,15:30,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Tue
9/13/16,15:32,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Tue
8/2/16,11:08,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
8/30/16,10:25,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Tue
8/23/16,11:12,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Tue
8/23/16,11:20,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Tue
8/23/16,11:16,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Tue
7/25/16,10:19,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
7/25/16,10:20,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
7/12/16,11:44,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Tue
8/25/16,10:43,$0.00,LOT 17 - HEDCO,MISUSE OF PERMIT,10,Thu
8/25/16,10:45,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Thu
8/15/16,9:57,$0.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,9,Mon
8/9/16,10:02,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Tue
8/8/16,9:29,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,9,Mon
8/2/16,11:11,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
8/4/16,13:57,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,13,Thu
8/23/16,11:23,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Tue
7/25/16,10:21,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
7/13/16,14:57,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,14,Wed
7/12/16,11:49,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Tue
7/12/16,13:10,$40.00,LOT 17 - HEDCO,NO UO PERMIT,13,Tue
8/4/16,14:00,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Thu
8/1/16,11:03,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Mon
8/2/16,11:10,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
8/1/16,11:07,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Mon
8/1/16,11:09,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Mon
8/1/16,11:02,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Mon
7/28/16,11:00,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Thu
7/28/16,11:01,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Thu
7/27/16,10:08,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Wed
7/27/16,11:27,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Wed
11/2/15,7:56,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,7,Mon
7/11/16,11:19,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,11,Mon
7/11/16,11:24,$0.00,LOT 17 - HEDCO,NO UO PERMIT,11,Mon
7/11/16,11:21,$100.00,LOT 17 - HEDCO,MISUSE OF PERMIT,11,Mon
7/11/16,11:27,$0.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",11,Mon
7/7/16,14:53,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Thu
7/7/16,14:54,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Thu
7/22/16,13:48,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,13,Fri
6/30/16,10:28,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
6/28/16,13:50,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,13,Tue
6/28/16,13:49,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,13,Tue
6/23/16,10:53,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Thu
6/23/16,10:52,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
7/27/16,11:27,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Wed
7/27/16,11:25,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Wed
6/20/16,13:59,$150.00,LOT 17 - HEDCO,RESERVE & TOW,13,Mon
6/30/16,14:49,$10.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
9/25/15,10:31,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Fri
9/25/15,10:37,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Fri
9/25/15,10:38,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Fri
6/28/16,13:52,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,13,Tue
5/27/16,10:21,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Fri
5/27/16,10:23,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Fri
4/13/16,13:55,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,13,Wed
4/13/16,13:56,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,13,Wed
4/13/16,13:56,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,13,Wed
7/14/16,12:26,$40.00,LOT 17 - HEDCO,NO UO PERMIT,12,Thu
7/11/16,11:17,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,11,Mon
7/11/16,11:30,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Mon
7/11/16,11:32,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Mon
7/7/16,14:52,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Thu
7/25/16,10:17,$10.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
7/6/16,14:16,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,14,Wed
2/1/16,17:05,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
2/1/16,17:07,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
2/1/16,17:09,$75.00,LOT 17 - HEDCO,RESERVED SPACE,17,Mon
6/9/16,15:38,$40.00,LOT 17 - HEDCO,NO UO PERMIT,15,Thu
6/9/16,15:35,$40.00,LOT 17 - HEDCO,NO UO PERMIT,15,Thu
9/25/15,10:40,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Fri
3/18/16,8:13,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,8,Fri
2/1/16,17:10,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
2/1/16,17:12,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,17,Mon
12/7/15,8:20,$0.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
2/1/16,17:13,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,17,Mon
6/3/16,8:44,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,8,Fri
6/2/16,10:11,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
6/2/16,10:14,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
9/28/15,14:55,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Mon
6/2/16,10:09,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
2/2/16,8:22,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,8,Tue
5/17/16,8:53,$10.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
2/1/16,17:16,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
4/12/16,14:12,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
4/12/16,14:14,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
4/12/16,14:14,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
4/12/16,14:12,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
2/2/16,8:24,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,8,Tue
8/3/16,14:21,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Wed
2/1/16,17:15,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
11/30/15,10:25,$150.00,LOT 17 - HEDCO,RESERVE & TOW,10,Mon
9/29/15,14:20,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
9/29/15,14:21,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
9/29/15,14:24,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
4/18/16,10:40,$20.00,LOT 17 - HEDCO,OVERTIME LOT METER,10,Mon
3/10/16,14:31,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Thu
5/26/16,16:42,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Thu
5/26/16,16:44,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Thu
4/27/16,16:29,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Wed
10/5/15,15:59,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,15,Mon
10/5/15,10:10,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
10/5/15,10:13,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
10/5/15,10:15,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
10/7/15,14:07,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Wed
3/7/16,16:59,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Mon
5/18/16,14:10,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Wed
4/28/16,8:33,$0.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
1/6/16,11:02,$150.00,LOT 17 - HEDCO,RESERVE & TOW,11,Wed
1/6/16,11:08,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Wed
1/6/16,11:10,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Wed
9/30/15,14:05,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Wed
9/30/15,14:13,$0.00,LOT 17 - HEDCO,OVERTIME LOT METER,14,Wed
10/5/15,10:07,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,10,Mon
10/5/15,10:19,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
10/5/15,10:20,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
3/7/16,17:00,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
3/7/16,17:01,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
2/10/16,10:09,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Wed
1/6/16,11:11,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Wed
3/7/16,17:03,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
9/26/16,10:48,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
10/5/15,16:04,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Mon
10/5/15,16:08,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Mon
5/24/16,12:56,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,12,Tue
5/24/16,12:57,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,12,Tue
5/24/16,12:58,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,12,Tue
5/26/16,10:17,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
5/26/16,10:20,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
5/26/16,10:18,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
10/7/15,14:09,$0.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,14,Wed
10/7/15,14:08,$0.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",14,Wed
10/7/15,14:12,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Wed
10/7/15,14:12,$0.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,14,Wed
5/18/16,16:20,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Wed
10/6/15,11:25,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
10/6/15,11:22,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
10/6/15,11:23,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Tue
3/29/16,14:08,$40.00,LOT 17 - HEDCO,NO UO PERMIT,14,Tue
3/29/16,14:10,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,14,Tue
3/29/16,14:12,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
3/29/16,14:14,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
2/24/16,10:43,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Wed
2/22/16,11:02,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Mon
2/24/16,10:41,$35.00,LOT 17 - HEDCO,NO PERMIT FOR AREA,10,Wed
10/8/15,10:46,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
3/7/16,17:04,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,17,Mon
5/26/16,16:41,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Thu
5/26/16,16:49,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Thu
5/26/16,16:50,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Thu
10/5/15,8:01,$40.00,LOT 17 - HEDCO,NO UO PERMIT,8,Mon
10/5/15,16:01,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Mon
10/5/15,16:02,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,16,Mon
9/29/15,14:25,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,14,Tue
12/3/15,8:27,$150.00,LOT 17 - HEDCO,RESERVE & TOW,8,Thu
10/7/15,16:28,$40.00,LOT 17 - HEDCO,NO UO PERMIT,16,Wed
2/4/16,10:37,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
2/22/16,11:04,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,11,Mon
10/8/15,9:55,$150.00,LOT 17 - HEDCO,RESERVE & TOW,9,Thu
11/30/15,10:29,$40.00,LOT 17 - HEDCO,NO UO PERMIT,10,Mon
11/30/15,10:33,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
11/30/15,10:34,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Mon
10/7/15,11:31,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Wed
4/7/16,10:52,$150.00,LOT 17 - HEDCO,RESERVE & TOW,10,Thu
9/22/16,11:28,$40.00,LOT 17 - HEDCO,NO UO PERMIT,11,Thu
9/26/16,17:00,$40.00,LOT 17 - HEDCO,NO UO PERMIT,17,Mon
5/24/16,12:53,$40.00,LOT 17 - HEDCO,NO UO PERMIT,12,Tue
5/26/16,10:12,$10.00,LOT 17 - HEDCO,"PERMIT ISSUED, NOT DISPLAYED",10,Thu
5/26/16,10:20,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
5/26/16,10:21,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
5/23/16,10:37,$150.00,LOT 17 - HEDCO,RESERVE & TOW,10,Mon
5/26/16,10:16,$20.00,LOT 17 - HEDCO,OVERTIME PAYSTATION,10,Thu
