ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
6/22/16,16:59,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
6/22/16,17:01,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
7/28/16,16:55,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
7/28/16,16:56,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
7/28/16,16:57,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
6/23/16,12:18,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Thu
7/28/16,16:53,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
7/27/16,17:00,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
7/27/16,17:01,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
7/29/16,17:16,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Fri
7/27/16,11:01,$0.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
7/27/16,11:06,$0.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
7/26/16,15:27,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
7/26/16,15:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Tue
7/26/16,17:00,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
7/25/16,17:05,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Mon
7/6/16,8:05,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Wed
7/1/16,16:38,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
6/29/16,15:03,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
6/29/16,15:03,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
6/28/16,16:16,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Tue
6/29/16,15:01,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
6/29/16,15:04,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
6/28/16,17:14,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
6/24/16,17:14,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Fri
6/10/16,14:11,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
6/10/16,14:13,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
6/22/16,16:00,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
6/22/16,16:02,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
6/23/16,12:27,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",12,Thu
6/23/16,12:19,$0.00,LOT 56 - MILLRACE,IMPROPER PARKING,12,Thu
6/23/16,12:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Thu
6/23/16,12:24,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",12,Thu
6/3/16,13:44,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Fri
6/20/16,14:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Mon
6/20/16,12:19,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Mon
6/20/16,15:19,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Mon
5/13/16,15:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
5/9/16,16:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
7/7/16,10:50,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Thu
1/21/16,13:26,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",13,Thu
2/26/16,8:05,$0.00,LOT 56 - MILLRACE,NO OVERNIGHT PARKING,8,Fri
6/9/16,11:34,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Thu
6/9/16,14:40,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
6/7/16,13:00,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Tue
6/9/16,11:30,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Thu
5/25/16,17:05,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
6/1/16,11:50,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Wed
9/25/15,13:48,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Fri
9/25/15,13:57,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Fri
2/29/16,10:55,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Mon
2/26/16,8:03,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Fri
1/21/16,13:22,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Thu
9/29/15,8:51,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Tue
2/29/16,10:56,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Mon
6/6/16,16:08,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
6/6/16,16:09,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
6/6/16,16:12,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Mon
4/1/16,16:49,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
4/1/16,17:27,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Fri
3/10/16,11:19,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,11,Thu
6/9/16,14:37,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
6/9/16,14:39,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
6/7/16,12:58,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Tue
5/18/16,13:24,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",13,Wed
5/2/16,15:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Mon
4/1/16,16:50,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
4/1/16,16:51,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
4/1/16,16:52,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
4/1/16,17:25,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Fri
3/3/16,11:06,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,11,Thu
11/20/15,15:47,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
1/27/16,8:46,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,8,Wed
11/20/15,15:50,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
4/13/16,17:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
9/30/15,12:16,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Wed
11/5/15,15:59,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
11/5/15,15:59,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
1/27/16,13:09,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",13,Wed
2/22/16,10:20,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,10,Mon
2/22/16,10:18,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
4/13/16,17:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
2/18/16,13:14,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",13,Thu
10/5/15,17:13,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Mon
4/13/16,17:20,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
2/16/16,14:09,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,14,Tue
3/30/16,16:34,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
5/18/16,15:19,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Wed
4/13/16,17:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
4/13/16,17:44,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
4/20/16,12:17,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,12,Wed
1/8/16,14:56,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,14,Fri
1/8/16,14:57,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
1/8/16,14:58,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
4/13/16,17:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Wed
10/6/15,17:01,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
10/6/15,17:02,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
10/8/15,10:42,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Thu
5/26/16,15:44,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
5/26/16,16:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
5/11/16,14:33,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
5/11/16,14:36,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,14,Wed
5/11/16,14:32,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
4/8/16,12:09,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Fri
5/10/16,13:00,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",13,Tue
5/10/16,13:03,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,13,Tue
5/19/16,16:46,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
2/24/16,13:08,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",13,Wed
1/19/16,10:26,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Tue
5/17/16,12:37,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Tue
5/17/16,12:39,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Tue
10/6/15,12:32,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Tue
5/3/16,11:28,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Tue
5/12/16,16:45,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
5/3/16,11:33,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Tue
10/15/15,15:00,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
10/15/15,15:02,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
5/10/16,12:57,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",12,Tue
5/12/16,16:47,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
5/12/16,16:49,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
5/10/16,12:54,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Tue
1/19/16,10:24,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,10,Tue
2/24/16,12:14,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Wed
10/5/15,12:14,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Mon
10/5/15,12:18,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Mon
10/5/15,12:23,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Mon
4/7/16,13:17,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,13,Thu
10/15/15,9:13,$0.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,9,Thu
10/15/15,15:00,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Thu
3/18/16,14:34,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
3/3/16,14:51,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Thu
3/3/16,14:54,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
1/19/16,10:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Tue
5/2/16,8:55,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Mon
5/2/16,8:53,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",8,Mon
10/5/15,12:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Mon
1/22/16,12:56,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Fri
1/6/16,13:17,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Wed
1/6/16,15:09,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,15,Wed
11/23/15,14:07,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,14,Mon
1/4/16,12:29,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Mon
4/25/16,12:14,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Mon
4/26/16,17:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
10/21/15,11:35,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Wed
2/17/16,10:25,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,10,Wed
10/23/15,12:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,12,Fri
10/20/15,10:53,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,10,Tue
10/21/15,11:37,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,11,Wed
4/7/16,13:19,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",13,Thu
4/7/16,13:20,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Thu
4/7/16,14:32,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,14,Thu
11/23/15,14:11,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
4/26/16,17:17,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
4/26/16,17:19,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
4/26/16,17:20,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
4/26/16,17:21,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
12/7/15,13:26,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Mon
12/7/15,13:30,$35.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,13,Mon
10/20/15,11:01,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Tue
10/21/15,11:40,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Wed
3/8/16,14:30,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Tue
10/27/15,16:48,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Tue
10/20/15,10:57,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Tue
11/4/15,14:58,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Wed
2/17/16,10:26,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Wed
3/8/16,14:32,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",14,Tue
2/17/16,10:29,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Wed
2/17/16,10:31,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Wed
10/26/15,14:19,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Mon
2/17/16,10:28,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Wed
10/23/15,16:01,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Fri
10/22/15,16:41,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
12/7/15,13:24,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,13,Mon
2/10/16,16:00,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Wed
4/7/16,16:06,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
4/7/16,16:07,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
11/12/15,11:40,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",11,Thu
11/12/15,11:43,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,11,Thu
4/7/16,16:09,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
5/16/16,10:30,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Mon
2/15/16,10:18,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
1/13/15,11:10,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Tue
5/16/16,9:24,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",9,Mon
4/8/16,14:48,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,14,Fri
4/7/16,16:10,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
4/7/16,16:14,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,16,Thu
1/5/15,11:47,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Mon
1/20/15,10:49,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,10,Tue
5/6/16,10:25,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,10,Fri
3/4/15,17:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Wed
3/4/15,17:19,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Wed
1/12/15,11:08,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Mon
3/6/15,8:08,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,8,Fri
3/6/15,8:14,$50.00,LOT 56 - MILLRACE,BOOT FEE,8,Fri
1/14/15,11:43,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Wed
1/20/15,10:46,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,10,Tue
4/22/16,10:59,$0.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",10,Fri
5/19/16,8:53,$10.00,LOT 56 - MILLRACE,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
10/27/15,12:13,$0.00,LOT 56 - MILLRACE,NO PERMIT FOR AREA,12,Tue
5/19/16,8:55,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,8,Thu
3/6/15,13:41,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Fri
3/10/15,15:26,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Tue
3/11/15,16:29,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
3/11/15,16:30,$50.00,LOT 56 - MILLRACE,BOOT FEE,16,Wed
3/12/15,9:21,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,9,Thu
1/29/15,12:14,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Thu
3/13/15,12:56,$30.00,LOT 56 - MILLRACE,NO REGISTRATION,12,Fri
1/23/15,15:01,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
1/26/15,12:25,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Mon
3/10/15,12:11,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Tue
3/26/15,16:36,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
3/27/15,15:26,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
4/2/15,16:47,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
4/2/15,16:48,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
4/2/15,16:49,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
4/2/15,16:50,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
4/8/16,15:26,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,15,Fri
3/19/15,16:08,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
3/19/15,16:10,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
3/24/15,14:34,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Tue
4/7/15,12:16,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Tue
4/7/15,13:16,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Tue
4/10/15,13:39,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Fri
4/10/15,13:43,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Fri
4/10/15,15:56,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
4/13/15,17:41,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
4/13/15,17:43,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
4/15/15,15:28,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
4/5/16,17:05,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Tue
4/17/15,8:46,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,8,Fri
4/2/15,16:45,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
4/2/15,16:51,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
4/17/15,14:32,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Fri
4/20/15,17:19,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
4/22/15,10:12,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,10,Wed
4/22/15,10:13,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,10,Wed
4/22/15,15:36,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Wed
4/22/15,16:32,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
4/7/15,12:36,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Tue
4/7/15,13:18,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,13,Tue
4/7/15,13:19,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,13,Tue
4/9/15,12:02,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,12,Thu
4/9/15,17:16,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Thu
4/9/15,17:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Thu
4/10/15,13:37,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Fri
4/10/15,13:39,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Fri
4/10/15,13:42,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Fri
4/29/15,11:23,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,11,Wed
4/29/15,16:58,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/4/15,12:58,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Mon
5/4/15,13:01,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Mon
4/13/15,12:09,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Mon
4/14/15,14:53,$30.00,LOT 56 - MILLRACE,IMPROPER DISPLAY,14,Tue
4/14/15,14:49,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Tue
4/14/15,16:10,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
4/16/15,13:00,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,13,Thu
5/8/15,8:58,$0.00,LOT 56 - MILLRACE,WARNING/NO CHARGE,8,Fri
5/8/15,15:13,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
5/8/15,15:14,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,15,Fri
4/17/15,11:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,11,Fri
4/20/15,17:20,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
4/20/15,17:25,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,17,Mon
3/17/16,17:18,$40.00,LOT 56 - MILLRACE,NO UO PERMIT,17,Thu
4/21/15,16:33,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
4/21/15,16:34,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
4/21/15,16:57,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
4/21/15,16:58,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
5/14/15,16:24,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/14/15,16:25,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
5/14/15,16:26,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Thu
4/24/15,14:10,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,14,Fri
4/28/15,12:54,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,12,Tue
4/29/15,11:11,$100.00,LOT 56 - MILLRACE,MISUSE OF PERMIT,11,Wed
4/29/15,16:51,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
4/29/15,16:54,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/15/15,16:15,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
5/15/15,16:16,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
5/15/15,16:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
5/15/15,16:18,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,16,Fri
5/19/15,16:48,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Tue
5/19/15,16:50,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,16,Tue
5/1/15,16:17,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
5/1/15,16:18,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,16,Fri
5/1/15,16:20,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
5/1/15,16:27,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Fri
5/20/15,16:41,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/20/15,16:42,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/20/15,16:44,$35.00,LOT 56 - MILLRACE,RESTRICTED AREA,16,Wed
5/20/15,16:45,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,16,Wed
5/4/15,13:02,$30.00,LOT 56 - MILLRACE,NO PERMIT DISPLAYED,13,Mon
