ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
12/9/16,4:24,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
12/9/16,14:24,$35.00,15TH AVE,YELLOW ZONE,14,Fri
12/9/16,14:36,$40.00,15TH AVE,NO UO PERMIT,14,Fri
12/9/16,7:16,$40.00,15TH AVE,NO UO PERMIT,7,Fri
12/9/16,4:15,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
12/9/16,4:16,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
12/9/16,4:13,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
12/9/16,4:11,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
12/1/16,4:06,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Thu
12/1/16,4:08,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Thu
11/29/16,14:36,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
11/29/16,14:32,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
11/28/16,8:42,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
11/28/16,8:43,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
11/22/16,8:13,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
11/22/16,14:34,$40.00,15TH AVE,NO UO PERMIT,14,Tue
11/22/16,14:20,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
11/18/16,4:09,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/17/16,8:20,$40.00,15TH AVE,NO UO PERMIT,8,Thu
11/15/16,16:10,$40.00,15TH AVE,NO UO PERMIT,16,Tue
11/15/16,16:12,$40.00,15TH AVE,NO UO PERMIT,16,Tue
11/15/16,4:05,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Tue
11/9/16,11:22,$40.00,15TH AVE,NO UO PERMIT,11,Wed
11/8/16,11:38,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
11/7/16,16:40,$40.00,15TH AVE,NO UO PERMIT,16,Mon
11/7/16,16:38,$40.00,15TH AVE,NO UO PERMIT,16,Mon
12/7/16,4:26,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
12/7/16,4:24,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
12/7/16,4:28,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
12/7/16,4:30,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
12/6/16,15:09,$40.00,15TH AVE,NO UO PERMIT,15,Tue
12/6/16,15:10,$35.00,15TH AVE,NO PERMIT FOR AREA,15,Tue
12/6/16,15:12,$40.00,15TH AVE,NO UO PERMIT,15,Tue
2/7/17,16:21,$40.00,15TH AVE,NO UO PERMIT,16,Tue
2/6/17,11:11,$10.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",11,Mon
12/5/16,4:34,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/15/16,4:08,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Tue
11/18/16,4:11,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/18/16,4:12,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/18/16,4:14,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/18/16,4:10,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/14/16,15:07,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Mon
11/14/16,10:41,$40.00,15TH AVE,NO UO PERMIT,10,Mon
11/14/16,7:15,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/14/16,7:16,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/14/16,7:20,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/17/16,8:21,$0.00,15TH AVE,BOOT WARNING,8,Thu
11/16/16,14:07,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
11/16/16,14:09,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
11/16/16,14:11,$40.00,15TH AVE,NO UO PERMIT,14,Wed
11/14/16,4:16,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/14/16,7:17,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/11/16,14:18,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Fri
11/11/16,14:19,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Fri
11/14/16,10:34,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
11/14/16,10:35,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
11/7/16,10:22,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
11/7/16,7:19,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/7/16,7:17,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/7/16,7:18,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/7/16,10:18,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
11/7/16,7:06,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/2/16,16:50,$40.00,15TH AVE,NO UO PERMIT,16,Wed
10/31/16,11:41,$40.00,15TH AVE,NO UO PERMIT,11,Mon
12/7/16,4:19,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
12/7/16,4:21,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
12/7/16,4:22,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
12/7/16,4:31,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
10/27/16,7:47,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
10/27/16,7:50,$40.00,15TH AVE,NO UO PERMIT,7,Thu
10/27/16,7:42,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
10/27/16,7:45,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
10/27/16,4:21,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Thu
10/27/16,4:22,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Thu
10/27/16,4:23,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Thu
10/26/16,11:22,$40.00,15TH AVE,NO UO PERMIT,11,Wed
10/26/16,11:24,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Wed
10/20/16,14:34,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
10/24/16,7:13,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/24/16,7:22,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/24/16,7:23,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/19/16,11:05,$40.00,15TH AVE,NO UO PERMIT,11,Wed
10/19/16,14:04,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
10/18/16,16:53,$40.00,15TH AVE,NO UO PERMIT,16,Tue
10/19/16,14:01,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
10/18/16,16:54,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Tue
10/18/16,16:56,$40.00,15TH AVE,NO UO PERMIT,16,Tue
10/18/16,16:51,$40.00,15TH AVE,NO UO PERMIT,16,Tue
12/5/16,10:24,$35.00,15TH AVE,YELLOW ZONE,10,Mon
12/5/16,4:32,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/14/16,15:15,$35.00,15TH AVE,NO PERMIT FOR AREA,15,Mon
11/14/16,15:11,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Mon
11/15/16,7:20,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
11/14/16,4:21,$35.00,15TH AVE,NO PERMIT FOR AREA,4,Mon
11/14/16,4:24,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/11/16,14:15,$40.00,15TH AVE,NO UO PERMIT,14,Fri
11/11/16,14:16,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Fri
11/11/16,14:18,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Fri
11/14/16,4:19,$35.00,15TH AVE,NO PERMIT FOR AREA,4,Mon
11/15/16,16:17,$40.00,15TH AVE,NO UO PERMIT,16,Tue
11/9/16,4:09,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
11/8/16,14:36,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Tue
11/8/16,11:36,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
11/7/16,16:36,$40.00,15TH AVE,NO UO PERMIT,16,Mon
11/9/16,4:12,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
11/7/16,16:27,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Mon
11/7/16,16:28,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Mon
11/7/16,16:31,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Mon
11/7/16,7:12,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/7/16,7:11,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/7/16,7:16,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/7/16,7:09,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
11/7/16,4:19,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/3/16,8:04,$40.00,15TH AVE,NO UO PERMIT,8,Thu
11/2/16,16:42,$40.00,15TH AVE,NO UO PERMIT,16,Wed
11/2/16,16:45,$40.00,15TH AVE,NO UO PERMIT,16,Wed
11/2/16,16:46,$40.00,15TH AVE,NO UO PERMIT,16,Wed
11/2/16,11:16,$40.00,15TH AVE,NO UO PERMIT,11,Wed
9/23/16,10:59,$40.00,15TH AVE,NO UO PERMIT,10,Fri
9/23/16,11:00,$40.00,15TH AVE,NO UO PERMIT,11,Fri
8/5/16,14:06,$40.00,15TH AVE,NO UO PERMIT,14,Fri
7/21/16,17:28,$40.00,15TH AVE,NO UO PERMIT,17,Thu
7/21/16,17:29,$40.00,15TH AVE,NO UO PERMIT,17,Thu
7/20/16,15:05,$40.00,15TH AVE,NO UO PERMIT,15,Wed
7/21/16,17:31,$40.00,15TH AVE,NO UO PERMIT,17,Thu
7/21/16,17:32,$40.00,15TH AVE,NO UO PERMIT,17,Thu
7/20/16,15:03,$40.00,15TH AVE,NO UO PERMIT,15,Wed
9/10/15,7:41,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
9/8/15,8:57,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
9/8/15,8:58,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
7/20/16,15:01,$40.00,15TH AVE,NO UO PERMIT,15,Wed
7/20/16,16:57,$40.00,15TH AVE,NO UO PERMIT,16,Wed
7/5/16,14:20,$0.00,15TH AVE,BIKE IMPOUND FEE,14,Tue
10/25/16,14:27,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Tue
11/3/16,14:46,$40.00,15TH AVE,NO UO PERMIT,14,Thu
11/1/16,10:10,$40.00,15TH AVE,NO UO PERMIT,10,Tue
10/25/16,8:03,$0.00,15TH AVE,NO UO PERMIT,8,Tue
10/24/16,7:24,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/24/16,10:37,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
10/24/16,7:04,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/13/16,14:16,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
10/13/16,14:12,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
10/13/16,14:14,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
10/28/16,11:19,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Fri
10/28/16,11:22,$40.00,15TH AVE,NO UO PERMIT,11,Fri
10/28/16,11:26,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
10/28/16,11:28,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
10/20/16,14:30,$0.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
11/11/16,14:14,$40.00,15TH AVE,NO UO PERMIT,14,Fri
11/14/16,7:14,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/25/16,11:52,$35.00,15TH AVE,YELLOW ZONE,11,Tue
10/24/16,7:14,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/24/16,7:16,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/24/16,7:18,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/24/16,7:19,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/12/16,15:58,$40.00,15TH AVE,NO UO PERMIT,15,Wed
10/30/15,16:50,$40.00,15TH AVE,NO UO PERMIT,16,Fri
10/30/15,16:54,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
10/30/15,16:56,$40.00,15TH AVE,NO UO PERMIT,16,Fri
10/14/16,8:36,$40.00,15TH AVE,NO UO PERMIT,8,Fri
10/4/16,4:14,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Tue
10/4/16,4:16,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Tue
7/5/16,14:24,$0.00,15TH AVE,BIKE IMPOUND FEE,14,Tue
9/10/15,7:39,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
5/19/16,14:28,$40.00,15TH AVE,NO UO PERMIT,14,Thu
5/20/16,16:31,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/20/16,16:32,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/20/16,16:36,$40.00,15TH AVE,NO UO PERMIT,16,Fri
10/24/16,4:26,$35.00,15TH AVE,NO PERMIT FOR AREA,4,Mon
10/24/16,7:06,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/20/16,14:36,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
10/20/16,14:42,$40.00,15TH AVE,NO UO PERMIT,14,Thu
10/24/16,7:07,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Mon
10/14/16,8:40,$40.00,15TH AVE,NO UO PERMIT,8,Fri
10/13/16,14:19,$40.00,15TH AVE,NO UO PERMIT,14,Thu
10/13/16,14:21,$40.00,15TH AVE,NO UO PERMIT,14,Thu
10/12/16,15:56,$40.00,15TH AVE,NO UO PERMIT,15,Wed
10/19/16,13:58,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Wed
10/19/16,13:59,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Wed
10/18/16,16:47,$40.00,15TH AVE,NO UO PERMIT,16,Tue
2/1/16,14:52,$0.00,15TH AVE,BIKE IMPOUND FEE,14,Mon
1/15/16,16:27,$40.00,15TH AVE,NO UO PERMIT,16,Fri
1/15/16,16:44,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Fri
10/29/15,11:16,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
10/29/15,11:17,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
1/29/16,4:39,$35.00,15TH AVE,NO PARKING ZONE,4,Fri
2/11/16,17:04,$0.00,15TH AVE,NO UO PERMIT,17,Thu
9/21/15,9:24,$20.00,15TH AVE,OVERTIME STREET MTR,9,Mon
9/21/15,9:25,$20.00,15TH AVE,OVERTIME STREET MTR,9,Mon
10/19/16,13:50,$40.00,15TH AVE,NO UO PERMIT,13,Wed
10/19/16,13:52,$35.00,15TH AVE,NO PERMIT FOR AREA,13,Wed
10/18/16,10:48,$40.00,15TH AVE,NO UO PERMIT,10,Tue
10/18/16,10:46,$40.00,15TH AVE,NO UO PERMIT,10,Tue
10/17/16,8:22,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
10/17/16,8:25,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
10/17/16,8:32,$40.00,15TH AVE,NO UO PERMIT,8,Mon
10/17/16,8:32,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Mon
10/14/16,10:49,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
10/14/16,10:50,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
10/14/16,10:52,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
10/14/16,10:58,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
9/23/16,10:57,$40.00,15TH AVE,NO UO PERMIT,10,Fri
11/21/16,13:58,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Mon
8/5/16,14:08,$40.00,15TH AVE,NO UO PERMIT,14,Fri
10/30/15,9:02,$20.00,15TH AVE,OVERTIME STREET MTR,9,Fri
10/30/15,9:06,$20.00,15TH AVE,OVERTIME STREET MTR,9,Fri
7/21/16,17:25,$40.00,15TH AVE,NO UO PERMIT,17,Thu
7/20/16,16:52,$40.00,15TH AVE,NO UO PERMIT,16,Wed
7/20/16,16:53,$40.00,15TH AVE,NO UO PERMIT,16,Wed
7/5/16,14:08,$0.00,15TH AVE,BIKE IMPOUND FEE,14,Tue
7/5/16,14:13,$0.00,15TH AVE,BIKE IMPOUND FEE,14,Tue
10/30/15,9:00,$20.00,15TH AVE,OVERTIME STREET MTR,9,Fri
8/16/16,11:21,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
9/23/16,11:01,$40.00,15TH AVE,NO UO PERMIT,11,Fri
9/23/16,15:07,$40.00,15TH AVE,NO UO PERMIT,15,Fri
10/12/16,16:00,$40.00,15TH AVE,NO UO PERMIT,16,Wed
10/12/16,16:01,$40.00,15TH AVE,NO UO PERMIT,16,Wed
10/14/16,8:38,$40.00,15TH AVE,NO UO PERMIT,8,Fri
10/11/16,16:54,$40.00,15TH AVE,NO UO PERMIT,16,Tue
10/11/16,16:56,$40.00,15TH AVE,NO UO PERMIT,16,Tue
10/11/16,16:59,$40.00,15TH AVE,NO UO PERMIT,16,Tue
10/13/16,11:14,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
10/13/16,11:16,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
10/13/16,11:08,$10.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",11,Thu
9/22/15,13:14,$35.00,15TH AVE,AREA NOT DESIGNATED,13,Tue
9/22/15,13:15,$35.00,15TH AVE,AREA NOT DESIGNATED,13,Tue
10/11/16,10:13,$40.00,15TH AVE,NO UO PERMIT,10,Tue
10/11/16,10:22,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Tue
10/10/16,9:37,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Mon
10/10/16,9:44,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Mon
10/10/16,9:57,$40.00,15TH AVE,NO UO PERMIT,9,Mon
10/6/16,17:22,$40.00,15TH AVE,NO UO PERMIT,17,Thu
10/6/16,17:23,$40.00,15TH AVE,NO UO PERMIT,17,Thu
9/23/16,14:59,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Fri
9/23/16,15:01,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/23/16,14:57,$40.00,15TH AVE,NO UO PERMIT,14,Fri
9/19/16,11:40,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Mon
9/23/16,15:06,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/19/16,11:42,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Mon
9/19/16,11:45,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Mon
8/16/16,8:27,$40.00,15TH AVE,NO UO PERMIT,8,Tue
8/17/16,11:05,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",11,Wed
5/20/16,16:29,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/20/16,16:34,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/19/16,14:27,$40.00,15TH AVE,NO UO PERMIT,14,Thu
5/19/16,14:33,$40.00,15TH AVE,NO UO PERMIT,14,Thu
5/19/16,14:34,$40.00,15TH AVE,NO UO PERMIT,14,Thu
5/19/16,14:34,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
9/23/16,15:04,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/23/16,15:02,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/23/16,15:05,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/17/15,8:08,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Thu
4/29/16,11:09,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Fri
9/28/16,17:16,$40.00,15TH AVE,NO UO PERMIT,17,Wed
9/17/15,8:00,$10.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",8,Thu
6/10/16,8:56,$35.00,15TH AVE,RESTRICTED AREA,8,Fri
5/19/16,14:29,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
5/19/16,14:29,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Thu
5/19/16,14:31,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
5/19/16,14:33,$40.00,15TH AVE,NO UO PERMIT,14,Thu
5/20/16,16:28,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/20/16,16:37,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/20/16,16:39,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/11/16,16:54,$40.00,15TH AVE,NO UO PERMIT,16,Thu
2/11/16,16:56,$40.00,15TH AVE,NO UO PERMIT,16,Thu
1/12/16,10:43,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Tue
1/12/16,10:44,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Tue
9/21/15,15:59,$40.00,15TH AVE,NO UO PERMIT,15,Mon
1/15/16,16:44,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Fri
1/15/16,16:28,$0.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
1/15/16,16:39,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Fri
10/29/15,11:19,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
10/29/15,11:23,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
10/29/15,11:24,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
1/12/16,11:00,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Tue
5/20/16,16:40,$40.00,15TH AVE,NO UO PERMIT,16,Fri
9/21/15,10:33,$40.00,15TH AVE,NO UO PERMIT,10,Mon
9/21/15,16:03,$40.00,15TH AVE,NO UO PERMIT,16,Mon
9/21/15,16:04,$40.00,15TH AVE,NO UO PERMIT,16,Mon
9/21/15,16:05,$40.00,15TH AVE,NO UO PERMIT,16,Mon
9/28/16,17:17,$40.00,15TH AVE,NO UO PERMIT,17,Wed
10/13/16,7:51,$40.00,15TH AVE,NO UO PERMIT,7,Thu
10/13/16,11:17,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
10/13/16,11:19,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
11/21/16,14:00,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Mon
11/2/15,10:40,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
11/2/15,10:45,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
10/4/16,7:33,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
10/6/16,17:20,$40.00,15TH AVE,NO UO PERMIT,17,Thu
4/13/16,10:26,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
9/17/15,8:05,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Thu
4/1/16,14:44,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Fri
2/11/16,17:01,$40.00,15TH AVE,NO UO PERMIT,17,Thu
2/11/16,16:59,$40.00,15TH AVE,NO UO PERMIT,16,Thu
10/10/16,9:45,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Mon
10/10/16,9:47,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Mon
10/10/16,9:52,$35.00,15TH AVE,NO PERMIT FOR AREA,9,Mon
10/10/16,9:56,$35.00,15TH AVE,NO PERMIT FOR AREA,9,Mon
10/6/16,17:30,$40.00,15TH AVE,NO UO PERMIT,17,Thu
10/11/16,4:03,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Tue
10/6/16,4:26,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Thu
4/29/16,11:05,$40.00,15TH AVE,NO UO PERMIT,11,Fri
4/13/16,10:23,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
4/29/16,10:59,$470.00,15TH AVE,DISABLED SPACE PSTD,10,Fri
4/29/16,10:59,$35.00,15TH AVE,NO PERMIT FOR AREA,10,Fri
4/13/16,10:17,$40.00,15TH AVE,NO UO PERMIT,10,Wed
9/17/15,8:03,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Thu
5/9/16,14:35,$20.00,15TH AVE,OVERTIME STREET MTR,14,Mon
10/10/16,4:59,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/2/15,10:41,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
11/2/15,10:43,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
10/30/15,9:08,$20.00,15TH AVE,OVERTIME STREET MTR,9,Fri
10/3/16,10:46,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
10/3/16,10:48,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
10/3/16,10:52,$35.00,15TH AVE,NO PERMIT FOR AREA,10,Mon
10/3/16,10:53,$0.00,15TH AVE,NO UO PERMIT,10,Mon
10/3/16,4:37,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
10/3/16,4:39,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
9/29/16,11:05,$0.00,15TH AVE,NO PERMIT FOR AREA,11,Thu
9/27/16,14:08,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
9/27/16,14:12,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
9/27/16,14:08,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
9/27/16,11:11,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
9/23/16,15:16,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/23/16,15:12,$40.00,15TH AVE,NO UO PERMIT,15,Fri
9/23/16,15:13,$40.00,15TH AVE,NO UO PERMIT,15,Fri
1/29/16,4:36,$35.00,15TH AVE,NO PARKING ZONE,4,Fri
1/12/16,10:46,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Tue
1/29/16,4:37,$35.00,15TH AVE,NO PARKING ZONE,4,Fri
1/12/16,10:49,$10.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",10,Tue
1/12/16,10:55,$35.00,15TH AVE,NO PERMIT FOR AREA,10,Tue
9/30/16,7:37,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Fri
9/28/16,17:23,$40.00,15TH AVE,NO UO PERMIT,17,Wed
9/29/16,11:09,$20.00,15TH AVE,OVERTIME LOT METER,11,Thu
9/29/16,11:11,$20.00,15TH AVE,OVERTIME LOT METER,11,Thu
9/29/16,11:13,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
11/2/15,10:35,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Mon
9/30/16,7:35,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Fri
9/30/16,7:39,$35.00,15TH AVE,NO PERMIT FOR AREA,7,Fri
9/30/16,4:19,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
9/30/16,4:17,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
